derepID	derepSize	taxid	taxname	rank	group	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length
KF962053.1_q914_a99	1	38578	Lamna ditropis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Lamna	Lamna ditropis	99
NC_037972.1_q922_a99	3	7781	Raja clavata	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja clavata	99
KP233202.1_q919_a99	2	195290	Anoxypristis cuspidata	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Pristiformes/Rhiniformes group	Pristidae	Anoxypristis	Anoxypristis cuspidata	99
NC_037973.1_q923_a99	2	182853	Raja miraletus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja miraletus	99
NC_037974.1_q922_a99	3	1051904	Amblyraja georgiana	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Amblyraja	Amblyraja georgiana	99
HQ342992.1_q833_a99	1	27687	Erpetoichthys calabaricus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Erpetoichthys	Erpetoichthys calabaricus	99
NC_037975.1_q917_a98	2	464743	Bathyraja maccaini	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Arhynchobatidae	Bathyraja	Bathyraja maccaini	98
KF477633.1_q815_a99	3	310666	Odorrana hosii	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Ranidae	Odorrana	Odorrana hosii	99
NC_037976.1_q917_a98	2	464744	Bathyraja meridionalis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Arhynchobatidae	Bathyraja	Bathyraja meridionalis	98
HQ342995.1_q833_a99	7	764547	Polypterus ansorgii	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus ansorgii	99
JX392983.1_q920_a99	4	495868	Mobula japanica	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Mobula	Mobula japanica	99
NC_037977.1_q917_a98	2	464748	Bathyraja richardsoni	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Arhynchobatidae	Bathyraja	Bathyraja richardsoni	98
U62532.1_q907_a99	4	49895	Polypterus ornatipinnis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus ornatipinnis	99
NC_037978.1_q917_a98	2	464749	Bathyraja shuntovi	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Arhynchobatidae	Bathyraja	Bathyraja shuntovi	98
KJ720818.1_q914_a100	1	263686	Carcharhinus melanopterus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus melanopterus	100
HQ343001.1_q832_a99	3	764548	Polypterus bichir bichir	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus bichir	99
HQ343003.1_q832_a99	7	764549	Polypterus bichir lapradei	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus bichir	99
KC702506.1_q908_a98	1	57985	Megachasma pelagios	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Lamniformes	Megachasmidae	Megachasma	Megachasma pelagios	98
HQ343009.1_q835_a98	5	135584	Polypterus delhezi	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus delhezi	98
KF680163.1_q898_a105	1	164651	Trachypithecus pileatus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus pileatus	105
KJ128290.1_q914_a99	1	376650	Eusphyra blochii	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Sphyrnidae	Eusphyra	Eusphyra blochii	99
HQ343013.1_q832_a99	4	764559	Polypterus endlicherii endlicherii	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
HQ343014.1_q832_a99	2	764559	Polypterus endlicherii endlicherii	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
HQ343017.1_q832_a99	1	764559	Polypterus endlicherii endlicherii	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
AF447986.1_q854_a98	1	195284	Aetoplatea zonura	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Aetoplatea	Aetoplatea zonura	98
HQ343020.1_q833_a99	1	764550	Polypterus endlicherii congicus	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
HQ343021.1_q833_a99	2	764550	Polypterus endlicherii congicus	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
AF447989.1_q838_a99	1	13397	Carcharodon carcharias	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Carcharodon	Carcharodon carcharias	99
HQ343023.1_q834_a99	8	764552	Polypterus mokelembembe	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus mokelembembe	99
HQ343024.1_q834_a99	1	764552	Polypterus mokelembembe	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus mokelembembe	99
NC_039438.1_q921_a101	2	1577861	Pristis pristis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Pristiformes/Rhiniformes group	Pristidae	Pristis	Pristis pristis	101
AF447992.1_q851_a98	1	195294	Dasyatis sp. KCCL-2002	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis sp. KCCL-2002	98
KJ617039.1_q909_a100	1	376633	Hemitriakis japanica	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Hemitriakis	Hemitriakis japanica	100
AF447993.1_q848_a98	1	195295	Dasyatis thetidis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis thetidis	98
KJ617038.1_q918_a99	1	495854	Gymnura poecilura	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura poecilura	99
AF447996.1_q856_a98	2	86363	Himantura gerrardi	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Himantura	Himantura gerrardi	98
U61075.1_q840_a98	3	37699	Notoryctes typhlops	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Notoryctemorphia	Notoryctidae	Notoryctes	Notoryctes typhlops	98
U61076.1_q838_a99	2	38626	Phascolarctos cinereus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Phascolarctidae	Phascolarctos	Phascolarctos cinereus	99
HQ343032.1_q836_a99	1	49895	Polypterus ornatipinnis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus ornatipinnis	99
KX151648.1_q919_a99	3	1983395	Mobula birostris	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Mobula	Mobula birostris	99
JX827259.1_q916_a99	1	7823	Sphyrna lewini	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Sphyrna	Sphyrna lewini	99
AF448001.1_q851_a99	1	195312	Mobula formosana	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Mobula	Mobula formosana	99
HQ343034.1_q835_a99	7	1088067	Polypterus palmas buettikoferi	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus palmas	99
AF448002.1_q834_a98	1	195316	Narcine timlei	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Torpediniformes	Narcinidae	Narcine	Narcine timlei	98
AF448003.1_q849_a98	1	62965	Narke japonica	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Torpediniformes	Narkidae	Narke	Narke japonica	98
KF111729.1_q913_a99	1	582428	Orectolobus japonicus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Orectolobiformes	Orectolobidae	Orectolobus	Orectolobus japonicus	99
AY525783.1_q920_a100	1	432798	Okamejei kenojei	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Okamejei	Okamejei kenojei	100
AF448005.1_q850_a98	2	195321	Plesiobatis daviesi	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Plesiobatidae	Plesiobatis	Plesiobatis daviesi	98
AF448007.1_q850_a98	1	86373	Potamotrygon motoro	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Potamotrygonidae	Potamotrygon	Potamotrygon motoro	98
HQ343038.1_q835_a99	6	1088067	Polypterus palmas buettikoferi	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus palmas	99
AF448009.1_q851_a100	3	417955	Okamejei acutispina	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Okamejei	Okamejei acutispina	100
AF448010.1_q851_a101	2	195326	Dipturus kwangtungensis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Dipturus	Dipturus kwangtungensis	101
AF448011.1_q853_a99	1	195327	Dipturus macrocauda	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Dipturus	Dipturus macrocauda	99
AF448012.1_q853_a99	2	386614	Amblyraja radiata	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Amblyraja	Amblyraja radiata	99
AF448013.1_q870_a98	2	195328	Rhina ancylostoma	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Pristiformes/Rhiniformes group	Rhinidae	Rhina	Rhina ancylostoma	98
HQ343046.1_q835_a99	3	764553	Polypterus palmas polli	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus palmas	99
AF448015.1_q850_a100	2	42863	Rhinobatos hynnicephalus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Pristiformes/Rhiniformes group	Rhinobatidae	Rhinobatos	Rhinobatos hynnicephalus	100
AF302934.1_q890_a98	1	7883	Lepidosiren paradoxa	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata		Lepidosireniformes	Lepidosirenidae	Lepidosiren	Lepidosiren paradoxa	98
HQ343047.1_q835_a99	4	764553	Polypterus palmas polli	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus palmas	99
AF448017.1_q840_a98	1	195331	Rhinochimaera africana	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Chimaeriformes	Rhinochimaeridae	Rhinochimaera	Rhinochimaera africana	98
AF448018.1_q840_a98	1	134994	Rhinochimaera pacifica	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Chimaeriformes	Rhinochimaeridae	Rhinochimaera	Rhinochimaera pacifica	98
HQ343052.1_q836_a101	6	27688	Polypterus retropinnis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus retropinnis	101
AF448020.1_q854_a98	1	195333	Rhynchobatus djiddensis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Pristiformes/Rhiniformes group	Rhynchobatidae	Rhynchobatus	Rhynchobatus djiddensis	98
AF448021.1_q844_a99	1	7823	Sphyrna lewini	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Sphyrna	Sphyrna lewini	99
AF448022.1_q844_a99	1	195334	Sphyrna mokarran	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Sphyrna	Sphyrna mokarran	99
AF448024.1_q848_a98	1	86377	Taeniura lymma	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Potamotrygonidae	Taeniura	Taeniura lymma	98
HQ343057.1_q835_a98	2	55291	Polypterus senegalus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus senegalus	98
AF448026.1_q851_a98	1	195337	Tetronarce tokionis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Torpediniformes	Torpedinidae	Tetronarce	Tetronarce tokionis	98
HQ343059.1_q834_a99	9	764557	Polypterus teugelsi	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus teugelsi	99
KX150853.1_q920_a99	1	1856774	Notoraja tobitukai	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Rajiformes	Arhynchobatidae	Notoraja	Notoraja tobitukai	99
AF448028.1_q850_a99	1	195339	Urolophus aurantiacus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Urolophidae	Urolophus	Urolophus aurantiacus	99
KM100613.1_q911_a99	178	571825	Glyphis glyphis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Glyphis	Glyphis glyphis	99
AF448030.1_q841_a99	1	55135	Pristiophorus japonicus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes		Pristiophoridae	Pristiophorus	Pristiophorus japonicus	99
AF448031.1_q842_a98	2	55142	Squatina nebulosa	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes		Squatinidae	Squatina	Squatina nebulosa	98
HQ343067.1_q836_a99	5	764558	Polypterus weeksii	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus weeksii	99
KP727646.1_q922_a98	1	495860	Pateobatis hortlei	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Pateobatis	Pateobatis hortlei	98
KF482070.1_q918_a98	1	420948	Aetobatus flagellum	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Aetobatus	Aetobatus flagellum	98
JF293094.1_q900_a105	4	43780	Nasalis larvatus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Nasalis	Nasalis larvatus	105
JF293095.1_q899_a105	1	170207	Simias concolor	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Simias	Simias concolor	105
HQ343071.1_q835_a99	12	764556	Polypterus sp. golden dust	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus sp. golden dust	99
AY863425.1_q899_a105	2	54181	Trachypithecus obscurus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus obscurus	105
AY147884.1_q855_a98	1	212737	Centrophorus granulosus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Squaliformes	Centrophoridae	Centrophorus	Centrophorus granulosus	98
AY147885.1_q882_a100	1	212738	Pristiophorus nudipinnis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes		Pristiophoridae	Pristiophorus	Pristiophorus nudipinnis	100
AY147886.1_q885_a98	1	170825	Squatina californica	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes		Squatinidae	Squatina	Squatina californica	98
KP091436.1_q915_a99	1	1443565	Carcharhinus tjutjot	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus tjutjot	99
AY147887.1_q890_a99	1	94987	Hexanchus griseus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Hexanchiformes	Hexanchidae	Hexanchus	Hexanchus griseus	99
JQ434458.1_q913_a99	1	586796	Chiloscyllium griseum	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Orectolobiformes	Hemiscylliidae	Chiloscyllium	Chiloscyllium griseum	99
NC_039629.1_q910_a98	2	112230	Mustelus mustelus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus mustelus	98
AY147889.1_q859_a98	1	7792	Heterodontus francisci	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Heterodontiformes	Heterodontidae	Heterodontus	Heterodontus francisci	98
HQ343082.1_q833_a99	4	764555	Polypterus sp. Koliba	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus sp. Koliba	99
DQ355297.1_q899_a104	2	88029	Semnopithecus entellus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Semnopithecus	Semnopithecus entellus	104
AY147894.1_q885_a98	1	57983	Isurus oxyrinchus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Isurus	Isurus oxyrinchus	98
DQ355299.1_q900_a105	1	78451	Presbytis melalophos	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis melalophos	105
HQ343084.1_q833_a99	8	764555	Polypterus sp. Koliba	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus sp. Koliba	99
DQ355301.1_q899_a104	1	164648	Piliocolobus badius	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Piliocolobus	Piliocolobus badius	104
KC196067.2_q920_a98	2	2185387	Hemitrygon bennettii	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Hemitrygon	Hemitrygon bennettii	98
AY147897.1_q889_a99	1	7810	Carcharhinus porosus	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus porosus	99
AY147898.1_q671_a98	1	170826	Urobatis jamaicensis	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Urotrygonidae	Urobatis	Urobatis jamaicensis	98
KX151650.1_q918_a98	4	86366	Mobula thurstoni	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Mobula	Mobula thurstoni	98
KU873080.1_q907_a99	1	862904	Squaliolus aliae	species	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Chondrichthyes	Squaliformes	Dalatiidae	Squaliolus	Squaliolus aliae	99
HM143929.1_q904_a99	1	764550	Polypterus endlicherii congicus	subspecies	Eukaryota/Metazoa/Chordata/Chordata-subgroup-1	class	Eukaryota	Metazoa	Chordata	Cladistia	Polypteriformes	Polypteridae	Polypterus	Polypterus endlicherii	99
